timestamp,source,destination,protocol,length,label
2024-02-28 12:26:13.854527,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854529,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854530,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854531,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854528,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854532,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854530,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854532,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.854991,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.855084,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.855138,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.855182,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.855229,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.855273,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.855317,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.855365,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.858754,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.859153,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.866471,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866468,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866470,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866470,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866469,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866472,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866481,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866472,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866470,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866472,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.866482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.867032,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867122,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867170,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867215,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867260,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867305,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867349,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867394,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867437,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867480,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867523,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867568,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867616,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867660,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867706,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867749,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867790,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867851,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.867902,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.877358,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.877565,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.877759,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.877851,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.877958,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.877992,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.878016,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.878016,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.878185,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.878212,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.878276,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.878324,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.878368,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.878508,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.879459,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879462,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879460,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879461,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879460,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879463,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879464,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879464,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879464,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879462,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879464,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879461,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879463,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879464,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879462,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879463,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879604,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879778,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879779,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879785,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879790,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879790,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.879791,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880009,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880281,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880285,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880352,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880357,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880357,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880362,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880352,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880396,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880357,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880357,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880466,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880482,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.880488,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880539,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880582,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880628,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880672,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880717,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880761,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880806,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880850,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880893,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880935,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.880980,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881022,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881065,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881111,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881158,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881199,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881243,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881286,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881331,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881372,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881414,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881441,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.881441,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.881456,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.881458,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881732,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881787,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881829,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881871,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881912,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.881954,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882026,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882071,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882118,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882165,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882208,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882254,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882298,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.882341,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.884248,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884256,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884500,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884499,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884501,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884501,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884512,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884512,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884762,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.884910,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884922,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884946,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884910,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884922,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884948,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884955,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884954,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884957,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884963,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884910,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884923,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884923,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884956,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884958,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884923,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884964,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884954,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884956,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884923,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884954,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884964,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884923,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885022,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.884964,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.884923,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885115,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885173,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885224,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885268,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885315,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885361,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885611,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885769,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885841,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885840,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885841,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885898,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885906,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885906,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.885935,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.885996,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886040,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.886111,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886113,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.886118,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.886128,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.886118,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.886163,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886207,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886253,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886297,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886342,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886383,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886427,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886469,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886513,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886559,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886605,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.886678,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886682,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.886732,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886800,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886846,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886890,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886934,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.886979,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887022,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887076,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887128,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887176,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887218,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887261,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887269,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887510,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887579,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887583,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887583,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887580,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887584,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887623,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887623,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887624,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.887689,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887745,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887789,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887833,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887877,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887920,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.887964,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888008,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888051,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888095,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888166,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888210,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888255,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888458,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888512,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888556,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888597,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888641,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888685,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888727,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888742,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.888745,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.888773,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.888894,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.888922,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.888895,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.888933,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.888922,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.888958,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.889030,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.889210,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.889262,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.889305,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.889348,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.889436,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.890395,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890400,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890400,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890401,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890403,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890401,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890403,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890400,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890401,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890403,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890403,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890594,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890862,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890862,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890886,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890862,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890862,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890915,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890914,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890916,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890916,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890886,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890916,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890916,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.890916,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891053,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891114,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891172,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891176,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891177,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891210,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891177,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891265,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891312,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891357,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891399,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891443,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891487,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891532,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891578,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891580,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891619,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.891674,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891730,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.891773,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892111,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892163,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892207,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892251,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892293,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892336,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892376,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892423,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892465,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892508,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892552,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892595,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892642,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892686,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892737,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892783,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892828,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892870,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892914,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.892962,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.893008,192.168.43.61,192.168.43.1,tcp,74,2
2024-02-28 12:26:13.893906,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.893910,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.893912,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894099,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894127,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894144,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894145,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894144,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894437,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894444,192.168.43.1,192.168.43.61,tcp,54,2
2024-02-28 12:26:13.894437,192.168.43.1,192.168.43.61,tcp,54,2
